sale_id,date_id,customer_id,product_id,store_id,promotion_id,quantity,unit_price,discount_pct,discount_amount,gross_revenue,net_revenue,unit_cost,cogs,gross_profit,is_return,order_channel
SLS000181,20240226,CUST00114,PRD0073,STR010,PROMO011,5,314.78,0.18,283.3,1573.9,1290.6,118.86,594.3,696.3,FALSE,In-Store
SLS000182,20230408,CUST00483,PRD0041,STR002,PROMO001,1,265.41,0.0,0.0,265.41,265.41,138.76,138.76,126.65,FALSE,Mobile
SLS000183,20241010,CUST00266,PRD0008,STR002,PROMO011,5,182.18,0.18,163.96,910.9,746.94,101.48,507.4,239.54,FALSE,Mobile
SLS000184,20250513,CUST00047,PRD0002,STR003,PROMO004,5,476.98,0.2,476.98,2384.9,1907.92,184.29,921.45,986.47,FALSE,Marketplace
SLS000185,20230323,CUST00259,PRD0024,STR001,PROMO008,1,377.12,0.1,37.71,377.12,339.41,179.54,179.54,159.87,FALSE,Online
SLS000186,20240729,CUST00044,PRD0016,STR008,PROMO003,3,420.42,0.1,126.13,1261.26,1135.13,162.82,488.46,646.67,FALSE,In-Store
SLS000187,20240614,CUST00411,PRD0085,STR009,PROMO010,5,50.41,0.08,20.16,252.05,231.89,26.85,134.25,97.64,FALSE,In-Store
SLS000188,20230616,CUST00286,PRD0010,STR001,PROMO011,1,198.31,0.18,35.7,198.31,162.61,93.99,93.99,68.62,FALSE,Online
SLS000189,20240401,CUST00338,PRD0004,STR010,PROMO001,1,167.52,0.0,0.0,167.52,167.52,91.24,91.24,76.28,FALSE,In-Store
SLS000190,20230304,CUST00336,PRD0083,STR005,PROMO006,5,414.89,0.25,518.61,2074.45,1555.84,214.72,1073.6,482.24,FALSE,In-Store
SLS000191,20241225,CUST00368,PRD0004,STR006,PROMO011,4,167.52,0.18,120.61,670.08,549.47,91.24,364.96,184.51,FALSE,In-Store
SLS000192,20250118,CUST00160,PRD0095,STR009,PROMO012,5,94.93,0.12,56.96,474.65,417.69,40.5,202.5,215.19,FALSE,In-Store
SLS000193,20240811,CUST00134,PRD0048,STR004,PROMO011,1,59.4,0.18,10.69,59.4,48.71,23.77,23.77,24.94,FALSE,In-Store
SLS000194,20251001,CUST00169,PRD0088,STR006,PROMO011,2,303.61,0.18,109.3,607.22,497.92,113.33,226.66,271.26,FALSE,In-Store
SLS000195,20230812,CUST00307,PRD0053,STR003,PROMO005,4,265.75,0.12,127.56,1063.0,935.44,139.88,559.52,375.92,FALSE,Marketplace
SLS000196,20240427,CUST00465,PRD0063,STR010,PROMO009,4,189.98,0.22,167.18,759.92,592.74,102.69,410.76,181.98,TRUE,In-Store
SLS000197,20230501,CUST00498,PRD0050,STR001,PROMO007,3,365.56,0.15,164.5,1096.68,932.18,153.34,460.02,472.16,FALSE,Online
SLS000198,20230614,CUST00173,PRD0018,STR006,PROMO004,3,60.49,0.2,36.29,181.47,145.18,25.63,76.89,68.29,FALSE,In-Store
SLS000199,20230622,CUST00280,PRD0086,STR009,PROMO006,2,132.21,0.25,66.11,264.42,198.31,68.81,137.62,60.69,FALSE,In-Store
SLS000200,20250124,CUST00359,PRD0081,STR001,PROMO007,4,348.31,0.15,208.99,1393.24,1184.25,129.36,517.44,666.81,FALSE,Online
SLS000201,20250626,CUST00282,PRD0047,STR004,PROMO006,1,55.28,0.25,13.82,55.28,41.46,21.74,21.74,19.72,FALSE,In-Store
SLS000202,20251115,CUST00328,PRD0051,STR010,PROMO004,3,263.96,0.2,158.38,791.88,633.5,136.13,408.39,225.11,FALSE,In-Store
SLS000203,20250929,CUST00418,PRD0021,STR006,PROMO008,3,335.42,0.1,100.63,1006.26,905.63,190.96,572.88,332.75,FALSE,In-Store
SLS000204,20250805,CUST00082,PRD0072,STR005,PROMO004,2,359.86,0.2,143.94,719.72,575.78,189.89,379.78,196.0,FALSE,In-Store
SLS000205,20251102,CUST00185,PRD0019,STR002,PROMO001,3,18.96,0.0,0.0,56.88,56.88,6.8,20.4,36.48,FALSE,Mobile
SLS000206,20241029,CUST00433,PRD0015,STR010,PROMO002,1,201.22,0.15,30.18,201.22,171.04,114.88,114.88,56.16,FALSE,In-Store
SLS000207,20250613,CUST00435,PRD0076,STR003,PROMO008,3,399.26,0.1,119.78,1197.78,1078.0,169.19,507.57,570.43,FALSE,Marketplace
SLS000208,20251125,CUST00303,PRD0082,STR006,PROMO005,4,243.2,0.12,116.74,972.8,856.06,141.96,567.84,288.22,FALSE,In-Store
SLS000209,20240101,CUST00059,PRD0012,STR001,PROMO009,2,413.06,0.22,181.75,826.12,644.37,175.37,350.74,293.63,FALSE,Online
SLS000210,20240302,CUST00407,PRD0034,STR007,PROMO002,3,45.05,0.15,20.27,135.15,114.88,21.87,65.61,49.27,FALSE,In-Store
SLS000211,20251228,CUST00460,PRD0078,STR004,PROMO012,1,354.85,0.12,42.58,354.85,312.27,144.69,144.69,167.58,FALSE,In-Store
SLS000212,20251014,CUST00366,PRD0056,STR006,PROMO011,5,189.08,0.18,170.17,945.4,775.23,108.83,544.15,231.08,FALSE,In-Store
SLS000213,20240623,CUST00295,PRD0058,STR002,PROMO012,2,340.81,0.12,81.79,681.62,599.83,170.56,341.12,258.71,FALSE,Mobile
SLS000214,20250328,CUST00021,PRD0082,STR002,PROMO002,1,243.2,0.15,36.48,243.2,206.72,141.96,141.96,64.76,FALSE,Mobile
SLS000215,20240914,CUST00072,PRD0030,STR010,PROMO008,2,313.88,0.1,62.78,627.76,564.98,145.16,290.32,274.66,FALSE,In-Store
SLS000216,20230323,CUST00042,PRD0032,STR007,PROMO006,2,394.61,0.25,197.31,789.22,591.91,230.52,461.04,130.87,FALSE,In-Store
SLS000217,20240606,CUST00286,PRD0071,STR004,PROMO001,2,268.28,0.0,0.0,536.56,536.56,141.5,283.0,253.56,FALSE,In-Store
SLS000218,20250427,CUST00467,PRD0077,STR006,PROMO006,2,232.8,0.25,116.4,465.6,349.2,131.09,262.18,87.02,FALSE,In-Store
SLS000219,20241019,CUST00366,PRD0024,STR004,PROMO011,2,377.12,0.18,135.76,754.24,618.48,179.54,359.08,259.4,FALSE,In-Store
SLS000220,20240304,CUST00082,PRD0061,STR001,PROMO008,3,486.92,0.1,146.08,1460.76,1314.68,238.6,715.8,598.88,FALSE,Online
SLS000221,20230810,CUST00080,PRD0087,STR007,PROMO003,3,423.25,0.1,126.98,1269.75,1142.77,150.55,451.65,691.12,FALSE,In-Store
SLS000222,20250502,CUST00491,PRD0033,STR002,PROMO004,4,337.53,0.2,270.02,1350.12,1080.1,164.6,658.4,421.7,FALSE,Mobile
SLS000223,20250629,CUST00115,PRD0001,STR010,PROMO008,5,401.56,0.1,200.78,2007.8,1807.02,164.69,823.45,983.57,FALSE,In-Store
SLS000224,20251210,CUST00419,PRD0036,STR001,PROMO009,3,393.98,0.22,260.03,1181.94,921.91,158.74,476.22,445.69,FALSE,Online
SLS000225,20231021,CUST00469,PRD0020,STR004,PROMO003,5,440.33,0.1,220.17,2201.65,1981.48,228.83,1144.15,837.33,FALSE,In-Store
SLS000226,20240113,CUST00364,PRD0077,STR006,PROMO001,4,232.8,0.0,0.0,931.2,931.2,131.09,524.36,406.84,FALSE,In-Store
SLS000227,20240311,CUST00293,PRD0027,STR002,PROMO007,4,294.07,0.15,176.44,1176.28,999.84,165.86,663.44,336.4,FALSE,Mobile
SLS000228,20240319,CUST00412,PRD0030,STR010,PROMO008,4,313.88,0.1,125.55,1255.52,1129.97,145.16,580.64,549.33,TRUE,In-Store
SLS000229,20241012,CUST00183,PRD0040,STR004,PROMO006,5,43.29,0.25,54.11,216.45,162.34,25.59,127.95,34.39,FALSE,In-Store
SLS000230,20250809,CUST00318,PRD0001,STR003,PROMO010,4,401.56,0.08,128.5,1606.24,1477.74,164.69,658.76,818.98,FALSE,Marketplace
SLS000231,20230308,CUST00297,PRD0044,STR008,PROMO005,2,149.24,0.12,35.82,298.48,262.66,77.63,155.26,107.4,FALSE,In-Store
SLS000232,20230129,CUST00272,PRD0075,STR010,PROMO003,1,157.92,0.1,15.79,157.92,142.13,76.3,76.3,65.83,FALSE,In-Store
SLS000233,20251226,CUST00196,PRD0059,STR004,PROMO011,5,125.4,0.18,112.86,627.0,514.14,59.21,296.05,218.09,FALSE,In-Store
SLS000234,20240515,CUST00304,PRD0038,STR005,PROMO007,1,183.76,0.15,27.56,183.76,156.2,80.15,80.15,76.05,FALSE,In-Store
SLS000235,20250421,CUST00355,PRD0006,STR007,PROMO012,2,421.34,0.12,101.12,842.68,741.56,236.98,473.96,267.6,FALSE,In-Store
SLS000236,20240207,CUST00065,PRD0049,STR002,PROMO003,5,466.54,0.1,233.27,2332.7,2099.43,279.63,1398.15,701.28,FALSE,Mobile
SLS000237,20251116,CUST00033,PRD0003,STR007,PROMO005,2,147.16,0.12,35.32,294.32,259.0,80.66,161.32,97.68,FALSE,In-Store
SLS000238,20230916,CUST00151,PRD0053,STR009,PROMO006,5,265.75,0.25,332.19,1328.75,996.56,139.88,699.4,297.16,FALSE,In-Store
SLS000239,20230529,CUST00106,PRD0023,STR009,PROMO012,1,168.49,0.12,20.22,168.49,148.27,99.84,99.84,48.43,FALSE,In-Store
SLS000240,20240516,CUST00243,PRD0045,STR001,PROMO005,4,454.14,0.12,217.99,1816.56,1598.57,226.81,907.24,691.33,FALSE,Online
SLS000241,20251224,CUST00284,PRD0042,STR006,PROMO010,4,404.33,0.08,129.39,1617.32,1487.93,189.3,757.2,730.73,FALSE,In-Store
SLS000242,20240909,CUST00226,PRD0001,STR005,PROMO007,4,401.56,0.15,240.94,1606.24,1365.3,164.69,658.76,706.54,FALSE,In-Store
SLS000243,20240819,CUST00425,PRD0073,STR004,PROMO006,2,314.78,0.25,157.39,629.56,472.17,118.86,237.72,234.45,FALSE,In-Store
SLS000244,20241129,CUST00275,PRD0070,STR007,PROMO005,3,77.36,0.12,27.85,232.08,204.23,35.77,107.31,96.92,FALSE,In-Store
SLS000245,20240717,CUST00006,PRD0006,STR009,PROMO005,5,421.34,0.12,252.8,2106.7,1853.9,236.98,1184.9,669.0,FALSE,In-Store
SLS000246,20250128,CUST00124,PRD0039,STR002,PROMO001,2,229.0,0.0,0.0,458.0,458.0,93.85,187.7,270.3,FALSE,Mobile
SLS000247,20240926,CUST00254,PRD0045,STR010,PROMO002,5,454.14,0.15,340.6,2270.7,1930.1,226.81,1134.05,796.05,FALSE,In-Store
SLS000248,20250805,CUST00318,PRD0097,STR006,PROMO009,5,165.97,0.22,182.57,829.85,647.28,99.56,497.8,149.48,FALSE,In-Store
SLS000249,20230924,CUST00060,PRD0037,STR001,PROMO009,3,337.62,0.22,222.83,1012.86,790.03,134.32,402.96,387.07,FALSE,Online
SLS000250,20230317,CUST00332,PRD0026,STR005,PROMO007,3,186.17,0.15,83.78,558.51,474.73,107.56,322.68,152.05,FALSE,In-Store
SLS000251,20230314,CUST00143,PRD0014,STR004,PROMO001,2,380.42,0.0,0.0,760.84,760.84,155.96,311.92,448.92,FALSE,In-Store
SLS000252,20230220,CUST00124,PRD0087,STR004,PROMO007,1,423.25,0.15,63.49,423.25,359.76,150.55,150.55,209.21,FALSE,In-Store
SLS000253,20230512,CUST00055,PRD0075,STR002,PROMO012,5,157.92,0.12,94.75,789.6,694.85,76.3,381.5,313.35,FALSE,Mobile
SLS000254,20250418,CUST00027,PRD0060,STR002,PROMO005,1,247.01,0.12,29.64,247.01,217.37,98.02,98.02,119.35,FALSE,Mobile
SLS000255,20241001,CUST00039,PRD0043,STR010,PROMO005,5,434.99,0.12,260.99,2174.95,1913.96,234.0,1170.0,743.96,FALSE,In-Store
SLS000256,20231009,CUST00228,PRD0037,STR003,PROMO002,5,337.62,0.15,253.22,1688.1,1434.88,134.32,671.6,763.28,FALSE,Marketplace
SLS000257,20240812,CUST00092,PRD0047,STR002,PROMO006,2,55.28,0.25,27.64,110.56,82.92,21.74,43.48,39.44,FALSE,Mobile
SLS000258,20230327,CUST00489,PRD0070,STR010,PROMO005,4,77.36,0.12,37.13,309.44,272.31,35.77,143.08,129.23,FALSE,In-Store
SLS000259,20230215,CUST00339,PRD0096,STR001,PROMO011,4,121.6,0.18,87.55,486.4,398.85,57.13,228.52,170.33,FALSE,Online
SLS000260,20250901,CUST00269,PRD0060,STR006,PROMO007,5,247.01,0.15,185.26,1235.05,1049.79,98.02,490.1,559.69,TRUE,In-Store
SLS000261,20230404,CUST00114,PRD0019,STR007,PROMO008,1,18.96,0.1,1.9,18.96,17.06,6.8,6.8,10.26,FALSE,In-Store
SLS000262,20241112,CUST00176,PRD0012,STR009,PROMO001,4,413.06,0.0,0.0,1652.24,1652.24,175.37,701.48,950.76,FALSE,In-Store
SLS000263,20231223,CUST00124,PRD0005,STR009,PROMO006,3,45.21,0.25,33.91,135.63,101.72,26.01,78.03,23.69,FALSE,In-Store
SLS000264,20240124,CUST00496,PRD0020,STR004,PROMO004,1,440.33,0.2,88.07,440.33,352.26,228.83,228.83,123.43,FALSE,In-Store
SLS000265,20230515,CUST00456,PRD0027,STR005,PROMO006,3,294.07,0.25,220.55,882.21,661.66,165.86,497.58,164.08,FALSE,In-Store
SLS000266,20241125,CUST00463,PRD0092,STR004,PROMO004,1,73.41,0.2,14.68,73.41,58.73,37.74,37.74,20.99,FALSE,In-Store
SLS000267,20251125,CUST00256,PRD0066,STR003,PROMO010,2,332.48,0.08,53.2,664.96,611.76,175.39,350.78,260.98,FALSE,Marketplace
SLS000268,20230423,CUST00323,PRD0093,STR005,PROMO012,1,200.59,0.12,24.07,200.59,176.52,108.09,108.09,68.43,FALSE,In-Store
SLS000269,20250512,CUST00118,PRD0072,STR002,PROMO003,5,359.86,0.1,179.93,1799.3,1619.37,189.89,949.45,669.92,FALSE,Mobile
SLS000270,20250928,CUST00117,PRD0041,STR007,PROMO011,4,265.41,0.18,191.1,1061.64,870.54,138.76,555.04,315.5,FALSE,In-Store
SLS000271,20240821,CUST00222,PRD0088,STR004,PROMO004,4,303.61,0.2,242.89,1214.44,971.55,113.33,453.32,518.23,FALSE,In-Store
SLS000272,20231112,CUST00279,PRD0042,STR007,PROMO007,4,404.33,0.15,242.6,1617.32,1374.72,189.3,757.2,617.52,FALSE,In-Store
SLS000273,20250709,CUST00023,PRD0048,STR002,PROMO005,5,59.4,0.12,35.64,297.0,261.36,23.77,118.85,142.51,FALSE,Mobile
SLS000274,20250928,CUST00066,PRD0011,STR010,PROMO009,4,222.06,0.22,195.41,888.24,692.83,127.97,511.88,180.95,FALSE,In-Store
SLS000275,20241231,CUST00343,PRD0021,STR005,PROMO006,1,335.42,0.25,83.86,335.42,251.56,190.96,190.96,60.6,FALSE,In-Store
SLS000276,20251208,CUST00164,PRD0059,STR005,PROMO008,1,125.4,0.1,12.54,125.4,112.86,59.21,59.21,53.65,FALSE,In-Store
SLS000277,20241223,CUST00339,PRD0095,STR008,PROMO008,1,94.93,0.1,9.49,94.93,85.44,40.5,40.5,44.94,FALSE,In-Store
SLS000278,20240614,CUST00278,PRD0068,STR008,PROMO011,3,418.76,0.18,226.13,1256.28,1030.15,212.99,638.97,391.18,FALSE,In-Store
SLS000279,20240916,CUST00158,PRD0003,STR005,PROMO004,1,147.16,0.2,29.43,147.16,117.73,80.66,80.66,37.07,FALSE,In-Store
SLS000280,20240213,CUST00182,PRD0076,STR008,PROMO012,3,399.26,0.12,143.73,1197.78,1054.05,169.19,507.57,546.48,FALSE,In-Store
SLS000281,20231231,CUST00294,PRD0040,STR001,PROMO006,1,43.29,0.25,10.82,43.29,32.47,25.59,25.59,6.88,FALSE,Online
SLS000282,20240713,CUST00164,PRD0035,STR001,PROMO002,1,122.52,0.15,18.38,122.52,104.14,56.24,56.24,47.9,FALSE,Online
SLS000283,20240207,CUST00099,PRD0071,STR006,PROMO008,3,268.28,0.1,80.48,804.84,724.36,141.5,424.5,299.86,FALSE,In-Store
SLS000284,20230724,CUST00420,PRD0017,STR003,PROMO010,1,387.1,0.08,30.97,387.1,356.13,175.87,175.87,180.26,FALSE,Marketplace
SLS000285,20231104,CUST00387,PRD0070,STR006,PROMO004,1,77.36,0.2,15.47,77.36,61.89,35.77,35.77,26.12,FALSE,In-Store
SLS000286,20231225,CUST00462,PRD0071,STR004,PROMO012,4,268.28,0.12,128.77,1073.12,944.35,141.5,566.0,378.35,FALSE,In-Store
SLS000287,20250419,CUST00444,PRD0088,STR006,PROMO006,5,303.61,0.25,379.51,1518.05,1138.54,113.33,566.65,571.89,FALSE,In-Store
SLS000288,20240410,CUST00500,PRD0099,STR008,PROMO011,3,156.15,0.18,84.32,468.45,384.13,71.56,214.68,169.45,FALSE,In-Store
SLS000289,20230129,CUST00330,PRD0016,STR010,PROMO003,1,420.42,0.1,42.04,420.42,378.38,162.82,162.82,215.56,FALSE,In-Store
SLS000290,20251123,CUST00350,PRD0072,STR006,PROMO008,5,359.86,0.1,179.93,1799.3,1619.37,189.89,949.45,669.92,FALSE,In-Store
SLS000291,20230615,CUST00217,PRD0006,STR005,PROMO002,1,421.34,0.15,63.2,421.34,358.14,236.98,236.98,121.16,FALSE,In-Store
SLS000292,20240512,CUST00242,PRD0036,STR003,PROMO011,4,393.98,0.18,283.67,1575.92,1292.25,158.74,634.96,657.29,FALSE,Marketplace
SLS000293,20231228,CUST00106,PRD0008,STR003,PROMO008,1,182.18,0.1,18.22,182.18,163.96,101.48,101.48,62.48,FALSE,Marketplace
SLS000294,20231224,CUST00257,PRD0069,STR004,PROMO012,4,343.9,0.12,165.07,1375.6,1210.53,177.76,711.04,499.49,FALSE,In-Store
SLS000295,20250111,CUST00178,PRD0083,STR003,PROMO011,1,414.89,0.18,74.68,414.89,340.21,214.72,214.72,125.49,FALSE,Marketplace
SLS000296,20250201,CUST00439,PRD0068,STR002,PROMO007,4,418.76,0.15,251.26,1675.04,1423.78,212.99,851.96,571.82,FALSE,Mobile
SLS000297,20231120,CUST00500,PRD0036,STR009,PROMO003,2,393.98,0.1,78.8,787.96,709.16,158.74,317.48,391.68,FALSE,In-Store
SLS000298,20240919,CUST00093,PRD0037,STR004,PROMO002,2,337.62,0.15,101.29,675.24,573.95,134.32,268.64,305.31,TRUE,In-Store
SLS000299,20240903,CUST00293,PRD0043,STR004,PROMO004,3,434.99,0.2,260.99,1304.97,1043.98,234.0,702.0,341.98,FALSE,In-Store
SLS000300,20240413,CUST00445,PRD0021,STR001,PROMO001,2,335.42,0.0,0.0,670.84,670.84,190.96,381.92,288.92,FALSE,Online
SLS000301,20240910,CUST00382,PRD0008,STR002,PROMO009,2,182.18,0.22,80.16,364.36,284.2,101.48,202.96,81.24,FALSE,Mobile
SLS000302,20241117,CUST00332,PRD0070,STR002,PROMO001,1,77.36,0.0,0.0,77.36,77.36,35.77,35.77,41.59,FALSE,Mobile
SLS000303,20230421,CUST00095,PRD0025,STR002,PROMO006,4,375.79,0.25,375.79,1503.16,1127.37,218.42,873.68,253.69,FALSE,Mobile
SLS000304,20251210,CUST00491,PRD0055,STR003,PROMO007,2,253.47,0.15,76.04,506.94,430.9,149.26,298.52,132.38,FALSE,Marketplace
SLS000305,20230217,CUST00305,PRD0025,STR010,PROMO002,3,375.79,0.15,169.11,1127.37,958.26,218.42,655.26,303.0,FALSE,In-Store
SLS000306,20251026,CUST00397,PRD0051,STR007,PROMO005,5,263.96,0.12,158.38,1319.8,1161.42,136.13,680.65,480.77,FALSE,In-Store
SLS000307,20230102,CUST00018,PRD0070,STR003,PROMO009,4,77.36,0.22,68.08,309.44,241.36,35.77,143.08,98.28,FALSE,Marketplace
SLS000308,20240420,CUST00120,PRD0051,STR004,PROMO011,2,263.96,0.18,95.03,527.92,432.89,136.13,272.26,160.63,TRUE,In-Store
SLS000309,20240904,CUST00046,PRD0055,STR009,PROMO001,2,253.47,0.0,0.0,506.94,506.94,149.26,298.52,208.42,FALSE,In-Store
SLS000310,20240131,CUST00314,PRD0040,STR006,PROMO005,3,43.29,0.12,15.58,129.87,114.29,25.59,76.77,37.52,FALSE,In-Store
SLS000311,20250227,CUST00070,PRD0023,STR004,PROMO003,4,168.49,0.1,67.4,673.96,606.56,99.84,399.36,207.2,FALSE,In-Store
SLS000312,20250703,CUST00146,PRD0085,STR005,PROMO005,3,50.41,0.12,18.15,151.23,133.08,26.85,80.55,52.53,FALSE,In-Store
SLS000313,20240930,CUST00328,PRD0006,STR005,PROMO005,2,421.34,0.12,101.12,842.68,741.56,236.98,473.96,267.6,FALSE,In-Store
SLS000314,20241203,CUST00290,PRD0050,STR008,PROMO012,5,365.56,0.12,219.34,1827.8,1608.46,153.34,766.7,841.76,FALSE,In-Store
SLS000315,20240107,CUST00202,PRD0051,STR005,PROMO002,1,263.96,0.15,39.59,263.96,224.37,136.13,136.13,88.24,FALSE,In-Store
SLS000316,20230926,CUST00134,PRD0016,STR005,PROMO009,4,420.42,0.22,369.97,1681.68,1311.71,162.82,651.28,660.43,FALSE,In-Store
SLS000317,20251114,CUST00026,PRD0028,STR006,PROMO007,4,413.35,0.15,248.01,1653.4,1405.39,212.12,848.48,556.91,FALSE,In-Store
SLS000318,20240719,CUST00079,PRD0058,STR005,PROMO003,2,340.81,0.1,68.16,681.62,613.46,170.56,341.12,272.34,FALSE,In-Store
SLS000319,20231118,CUST00272,PRD0019,STR001,PROMO012,1,18.96,0.12,2.28,18.96,16.68,6.8,6.8,9.88,FALSE,Online
SLS000320,20230704,CUST00422,PRD0086,STR001,PROMO010,4,132.21,0.08,42.31,528.84,486.53,68.81,275.24,211.29,FALSE,Online
SLS000321,20251122,CUST00161,PRD0046,STR010,PROMO002,1,70.34,0.15,10.55,70.34,59.79,25.46,25.46,34.33,FALSE,In-Store
SLS000322,20240519,CUST00296,PRD0029,STR009,PROMO005,1,315.73,0.12,37.89,315.73,277.84,179.95,179.95,97.89,FALSE,In-Store
SLS000323,20250904,CUST00182,PRD0043,STR006,PROMO002,1,434.99,0.15,65.25,434.99,369.74,234.0,234.0,135.74,FALSE,In-Store
SLS000324,20230909,CUST00122,PRD0024,STR008,PROMO012,3,377.12,0.12,135.76,1131.36,995.6,179.54,538.62,456.98,FALSE,In-Store
SLS000325,20250320,CUST00468,PRD0045,STR004,PROMO004,2,454.14,0.2,181.66,908.28,726.62,226.81,453.62,273.0,FALSE,In-Store
SLS000326,20250512,CUST00394,PRD0063,STR004,PROMO002,3,189.98,0.15,85.49,569.94,484.45,102.69,308.07,176.38,FALSE,In-Store
SLS000327,20240418,CUST00264,PRD0095,STR005,PROMO012,4,94.93,0.12,45.57,379.72,334.15,40.5,162.0,172.15,FALSE,In-Store
SLS000328,20240613,CUST00104,PRD0028,STR001,PROMO006,2,413.35,0.25,206.68,826.7,620.02,212.12,424.24,195.78,FALSE,Online
SLS000329,20240221,CUST00217,PRD0057,STR002,PROMO010,2,282.9,0.08,45.26,565.8,520.54,128.94,257.88,262.66,FALSE,Mobile
SLS000330,20240808,CUST00400,PRD0006,STR010,PROMO007,3,421.34,0.15,189.6,1264.02,1074.42,236.98,710.94,363.48,FALSE,In-Store
SLS000331,20240820,CUST00185,PRD0062,STR005,PROMO006,3,452.19,0.25,339.14,1356.57,1017.43,227.27,681.81,335.62,FALSE,In-Store
SLS000332,20250706,CUST00247,PRD0005,STR001,PROMO003,1,45.21,0.1,4.52,45.21,40.69,26.01,26.01,14.68,TRUE,Online
SLS000333,20231008,CUST00282,PRD0097,STR006,PROMO007,4,165.97,0.15,99.58,663.88,564.3,99.56,398.24,166.06,FALSE,In-Store
SLS000334,20251223,CUST00366,PRD0065,STR009,PROMO012,5,142.01,0.12,85.21,710.05,624.84,58.7,293.5,331.34,FALSE,In-Store
SLS000335,20250609,CUST00004,PRD0050,STR006,PROMO005,5,365.56,0.12,219.34,1827.8,1608.46,153.34,766.7,841.76,FALSE,In-Store
SLS000336,20240406,CUST00109,PRD0025,STR003,PROMO007,1,375.79,0.15,56.37,375.79,319.42,218.42,218.42,101.0,FALSE,Marketplace
SLS000337,20230208,CUST00183,PRD0006,STR001,PROMO008,2,421.34,0.1,84.27,842.68,758.41,236.98,473.96,284.45,TRUE,Online
SLS000338,20230316,CUST00329,PRD0054,STR009,PROMO007,5,244.95,0.15,183.71,1224.75,1041.04,121.9,609.5,431.54,FALSE,In-Store
SLS000339,20241201,CUST00497,PRD0066,STR002,PROMO005,5,332.48,0.12,199.49,1662.4,1462.91,175.39,876.95,585.96,FALSE,Mobile
SLS000340,20251024,CUST00498,PRD0068,STR008,PROMO012,2,418.76,0.12,100.5,837.52,737.02,212.99,425.98,311.04,FALSE,In-Store
SLS000341,20240507,CUST00154,PRD0028,STR003,PROMO009,2,413.35,0.22,181.87,826.7,644.83,212.12,424.24,220.59,FALSE,Marketplace
SLS000342,20230902,CUST00203,PRD0085,STR010,PROMO007,2,50.41,0.15,15.12,100.82,85.7,26.85,53.7,32.0,FALSE,In-Store
SLS000343,20240402,CUST00477,PRD0002,STR002,PROMO011,1,476.98,0.18,85.86,476.98,391.12,184.29,184.29,206.83,FALSE,Mobile
SLS000344,20250605,CUST00011,PRD0035,STR009,PROMO006,2,122.52,0.25,61.26,245.04,183.78,56.24,112.48,71.3,FALSE,In-Store
SLS000345,20250825,CUST00105,PRD0062,STR004,PROMO001,2,452.19,0.0,0.0,904.38,904.38,227.27,454.54,449.84,FALSE,In-Store
SLS000346,20250401,CUST00147,PRD0068,STR009,PROMO012,2,418.76,0.12,100.5,837.52,737.02,212.99,425.98,311.04,FALSE,In-Store
SLS000347,20241006,CUST00171,PRD0017,STR001,PROMO012,2,387.1,0.12,92.9,774.2,681.3,175.87,351.74,329.56,FALSE,Online
SLS000348,20250425,CUST00444,PRD0097,STR007,PROMO005,1,165.97,0.12,19.92,165.97,146.05,99.56,99.56,46.49,FALSE,In-Store
SLS000349,20231002,CUST00415,PRD0070,STR005,PROMO006,1,77.36,0.25,19.34,77.36,58.02,35.77,35.77,22.25,FALSE,In-Store
SLS000350,20251001,CUST00079,PRD0094,STR008,PROMO011,4,64.1,0.18,46.15,256.4,210.25,25.0,100.0,110.25,TRUE,In-Store
SLS000351,20230331,CUST00287,PRD0075,STR001,PROMO004,3,157.92,0.2,94.75,473.76,379.01,76.3,228.9,150.11,FALSE,Online
SLS000352,20251009,CUST00330,PRD0054,STR002,PROMO007,2,244.95,0.15,73.48,489.9,416.42,121.9,243.8,172.62,FALSE,Mobile
SLS000353,20231217,CUST00102,PRD0055,STR007,PROMO009,3,253.47,0.22,167.29,760.41,593.12,149.26,447.78,145.34,FALSE,In-Store
SLS000354,20241008,CUST00450,PRD0035,STR002,PROMO006,5,122.52,0.25,153.15,612.6,459.45,56.24,281.2,178.25,TRUE,Mobile
SLS000355,20250603,CUST00095,PRD0030,STR006,PROMO011,5,313.88,0.18,282.49,1569.4,1286.91,145.16,725.8,561.11,FALSE,In-Store
SLS000356,20240411,CUST00086,PRD0091,STR005,PROMO009,4,58.03,0.22,51.07,232.12,181.05,30.77,123.08,57.97,FALSE,In-Store
SLS000357,20240626,CUST00489,PRD0029,STR006,PROMO007,2,315.73,0.15,94.72,631.46,536.74,179.95,359.9,176.84,FALSE,In-Store
SLS000358,20231119,CUST00105,PRD0085,STR003,PROMO005,2,50.41,0.12,12.1,100.82,88.72,26.85,53.7,35.02,FALSE,Marketplace
SLS000359,20231215,CUST00469,PRD0050,STR004,PROMO011,1,365.56,0.18,65.8,365.56,299.76,153.34,153.34,146.42,FALSE,In-Store
SLS000360,20240815,CUST00479,PRD0086,STR006,PROMO002,1,132.21,0.15,19.83,132.21,112.38,68.81,68.81,43.57,FALSE,In-Store
SLS000361,20250701,CUST00489,PRD0082,STR010,PROMO002,5,243.2,0.15,182.4,1216.0,1033.6,141.96,709.8,323.8,FALSE,In-Store
